,country,year_week,new_cases,tests_done,population_x,testing_rate,positivity_rate,indicator,date,value,code,total_cases,total_deaths,stringency_index,population_y,GDP_capita,HDI,mortality_rate,prop_cases,prop_death
0,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-06,824.0,AUT,11983.0,204.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.01702411749979137,0.0013304983123112453,2.2650559602060757e-05
1,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-06,250.0,AUT,11983.0,204.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.01702411749979137,0.0013304983123112453,2.2650559602060757e-05
2,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-07,857.0,AUT,12297.0,220.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.017890542408717573,0.001365362408953633,2.4427074080653756e-05
3,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-07,243.0,AUT,12297.0,220.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.017890542408717573,0.001365362408953633,2.4427074080653756e-05
4,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-08,829.0,AUT,12640.0,243.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.019224683544303796,0.0014034464380884705,2.6980813643631195e-05
5,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-08,267.0,AUT,12640.0,243.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.019224683544303796,0.0014034464380884705,2.6980813643631195e-05
6,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-09,820.0,AUT,12969.0,273.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.021050196622715706,0.001439976017054539,3.0311778290993073e-05
7,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-09,266.0,AUT,12969.0,273.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.021050196622715706,0.001439976017054539,3.0311778290993073e-05
8,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-10,771.0,AUT,13248.0,295.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.022267512077294684,0.0014709539882750045,3.2754485699058445e-05
9,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-10,261.0,AUT,13248.0,295.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.022267512077294684,0.0014709539882750045,3.2754485699058445e-05
10,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-11,790.0,AUT,13560.0,319.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.023525073746312686,0.001505596020607568,3.541925741694795e-05
11,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-11,245.0,AUT,13560.0,319.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.023525073746312686,0.001505596020607568,3.541925741694795e-05
12,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily hospital occupancy,2020-04-12,792.0,AUT,13807.0,337.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.02440790903165061,0.0015330209628708475,3.7417836205365074e-05
13,Austria,2020-W15,1954,12339,8858775.0,139.285623576623,15.8359672582867,Daily ICU occupancy,2020-04-12,243.0,AUT,13807.0,337.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.02440790903165061,0.0015330209628708475,3.7417836205365074e-05
14,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-13,742.0,AUT,13937.0,350.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.025113008538422903,0.0015474551430094156,3.8861254219221886e-05
15,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-13,239.0,AUT,13937.0,350.0,85.19,9006400,45436.685999999994,0.9079999999999999,0.025113008538422903,0.0015474551430094156,3.8861254219221886e-05
16,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-14,759.0,AUT,14043.0,368.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.02620522680338959,0.0015592245514300942,4.085983300763901e-05
17,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-14,243.0,AUT,14043.0,368.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.02620522680338959,0.0015592245514300942,4.085983300763901e-05
18,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-15,769.0,AUT,14234.0,384.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.026977659126036252,0.0015804316930182981,4.263634748623201e-05
19,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-15,232.0,AUT,14234.0,384.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.026977659126036252,0.0015804316930182981,4.263634748623201e-05
20,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-16,729.0,AUT,14370.0,393.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.027348643006263048,0.0015955320660863386,4.3635636880440575e-05
21,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-16,238.0,AUT,14370.0,393.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.027348643006263048,0.0015955320660863386,4.3635636880440575e-05
22,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-17,682.0,AUT,14448.0,410.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.02837763012181617,0.0016041925741694795,4.552318351394564e-05
23,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-17,227.0,AUT,14448.0,410.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.02837763012181617,0.0016041925741694795,4.552318351394564e-05
24,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-18,647.0,AUT,14603.0,431.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.029514483325344107,0.001621402558180849,4.785485876709895e-05
25,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-18,208.0,AUT,14603.0,431.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.029514483325344107,0.001621402558180849,4.785485876709895e-05
26,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily hospital occupancy,2020-04-19,613.0,AUT,14662.0,443.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.030214159050607012,0.0016279534553206609,4.91872446260437e-05
27,Austria,2020-W16,773,58488,8858775.0,660.226724349586,1.32163862672685,Daily ICU occupancy,2020-04-19,204.0,AUT,14662.0,443.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.030214159050607012,0.0016279534553206609,4.91872446260437e-05
28,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-20,611.0,AUT,14710.0,452.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.03072739632902787,0.00163328299875644,5.0186534020252264e-05
29,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-20,194.0,AUT,14710.0,452.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.03072739632902787,0.00163328299875644,5.0186534020252264e-05
30,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-21,560.0,AUT,14783.0,462.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.031252113914631674,0.0016413883460650205,5.129685556937289e-05
31,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-21,196.0,AUT,14783.0,462.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.031252113914631674,0.0016413883460650205,5.129685556937289e-05
32,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-22,524.0,AUT,14833.0,463.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.031214184588417716,0.0016469399538106236,5.1407887724284955e-05
33,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-22,176.0,AUT,14833.0,463.0,81.48,9006400,45436.685999999994,0.9079999999999999,0.031214184588417716,0.0016469399538106236,5.1407887724284955e-05
34,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-23,508.0,AUT,14924.0,494.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.033101045296167246,0.0016570438799076213,5.484988452655889e-05
35,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-23,169.0,AUT,14924.0,494.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.033101045296167246,0.0016570438799076213,5.484988452655889e-05
36,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-24,495.0,AUT,14985.0,508.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.033900567233900565,0.0016638168413572571,5.6404334695327765e-05
37,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-24,156.0,AUT,14985.0,508.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.033900567233900565,0.0016638168413572571,5.6404334695327765e-05
38,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-25,460.0,AUT,15068.0,513.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.034045659676134855,0.0016730325102149583,5.695949546988808e-05
39,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-25,148.0,AUT,15068.0,513.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.034045659676134855,0.0016730325102149583,5.695949546988808e-05
40,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily hospital occupancy,2020-04-26,449.0,AUT,15134.0,536.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.035416941984934586,0.0016803606324391543,5.9513235032865516e-05
41,Austria,2020-W17,479,33443,8858775.0,377.512692217603,1.4322877732260901,Daily ICU occupancy,2020-04-26,145.0,AUT,15134.0,536.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.035416941984934586,0.0016803606324391543,5.9513235032865516e-05
42,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-04-27,439.0,AUT,15189.0,542.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03568371848047929,0.001686467400959318,6.017942796233789e-05
43,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-04-27,140.0,AUT,15189.0,542.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03568371848047929,0.001686467400959318,6.017942796233789e-05
44,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-04-28,425.0,AUT,15256.0,549.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03598584163607761,0.001693906555338426,6.0956653046722334e-05
45,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-04-28,136.0,AUT,15256.0,549.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03598584163607761,0.001693906555338426,6.0956653046722334e-05
46,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-04-29,386.0,AUT,15314.0,569.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03715554394671542,0.0017003464203233256,6.317729614496358e-05
47,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-04-29,131.0,AUT,15314.0,569.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.03715554394671542,0.0017003464203233256,6.317729614496358e-05
48,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-04-30,372.0,AUT,15364.0,580.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.037750585784951836,0.0017058980280689287,6.439864984899627e-05
49,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-04-30,128.0,AUT,15364.0,580.0,78.7,9006400,45436.685999999994,0.9079999999999999,0.037750585784951836,0.0017058980280689287,6.439864984899627e-05
50,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-05-01,348.0,AUT,15424.0,584.0,71.3,9006400,45436.685999999994,0.9079999999999999,0.037863070539419084,0.0017125599573636525,6.484277846864451e-05
51,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-05-01,124.0,AUT,15424.0,584.0,71.3,9006400,45436.685999999994,0.9079999999999999,0.037863070539419084,0.0017125599573636525,6.484277846864451e-05
52,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-05-02,314.0,AUT,15458.0,589.0,68.52,9006400,45436.685999999994,0.9079999999999999,0.03810324750938025,0.0017163350506306627,6.539793924320483e-05
53,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-05-02,114.0,AUT,15458.0,589.0,68.52,9006400,45436.685999999994,0.9079999999999999,0.03810324750938025,0.0017163350506306627,6.539793924320483e-05
54,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily hospital occupancy,2020-05-03,308.0,AUT,15470.0,596.0,68.52,9006400,45436.685999999994,0.9079999999999999,0.03852617970265029,0.0017176674364896075,6.617516432758927e-05
55,Austria,2020-W18,349,26598,8858775.0,300.244672655079,1.3121287314835701,Daily ICU occupancy,2020-05-03,114.0,AUT,15470.0,596.0,68.52,9006400,45436.685999999994,0.9079999999999999,0.03852617970265029,0.0017176674364896075,6.617516432758927e-05
56,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-04,309.0,AUT,15538.0,598.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03848629167202986,0.0017252176230236277,6.63972286374134e-05
57,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-04,111.0,AUT,15538.0,598.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03848629167202986,0.0017252176230236277,6.63972286374134e-05
58,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-05,314.0,AUT,15569.0,600.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03853812062431755,0.0017286596198259016,6.661929294723752e-05
59,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-05,104.0,AUT,15569.0,600.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03853812062431755,0.0017286596198259016,6.661929294723752e-05
60,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-06,321.0,AUT,15586.0,606.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03888104709354549,0.0017305471664594066,6.72854858767099e-05
61,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-06,97.0,AUT,15586.0,606.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03888104709354549,0.0017305471664594066,6.72854858767099e-05
62,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-07,268.0,AUT,15651.0,608.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.038847357996294164,0.0017377642565286908,6.750755018653402e-05
63,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-07,92.0,AUT,15651.0,608.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.038847357996294164,0.0017377642565286908,6.750755018653402e-05
64,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-08,258.0,AUT,15673.0,609.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.038856632425189816,0.0017402069639367562,6.761858234144608e-05
65,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-08,81.0,AUT,15673.0,609.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.038856632425189816,0.0017402069639367562,6.761858234144608e-05
66,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-09,230.0,AUT,15735.0,614.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03902129011757229,0.001747090957541304,6.817374311600639e-05
67,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-09,79.0,AUT,15735.0,614.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03902129011757229,0.001747090957541304,6.817374311600639e-05
68,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily hospital occupancy,2020-05-10,219.0,AUT,15777.0,615.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03898079482791405,0.0017517543080476105,6.828477527091845e-05
69,Austria,2020-W19,249,42153,8858775.0,475.833283947273,0.590705287879866,Daily ICU occupancy,2020-05-10,72.0,AUT,15777.0,615.0,64.81,9006400,45436.685999999994,0.9079999999999999,0.03898079482791405,0.0017517543080476105,6.828477527091845e-05
70,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-11,211.0,AUT,15787.0,618.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03914613289415342,0.0017528646295967311,6.861787173565465e-05
71,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-11,68.0,AUT,15787.0,618.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03914613289415342,0.0017528646295967311,6.861787173565465e-05
72,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-12,205.0,AUT,15874.0,620.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03905757843013733,0.0017625244270740806,6.883993604547877e-05
73,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-12,59.0,AUT,15874.0,620.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03905757843013733,0.0017625244270740806,6.883993604547877e-05
74,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-13,188.0,AUT,15910.0,623.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039157762413576366,0.001766521584650915,6.917303251021496e-05
75,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-13,55.0,AUT,15910.0,623.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039157762413576366,0.001766521584650915,6.917303251021496e-05
76,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-14,180.0,AUT,15964.0,624.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03908794788273615,0.0017725173210161663,6.928406466512702e-05
77,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-14,54.0,AUT,15964.0,624.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03908794788273615,0.0017725173210161663,6.928406466512702e-05
78,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-15,165.0,AUT,16005.0,626.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039112777257107156,0.001777069639367561,6.950612897495114e-05
79,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-15,47.0,AUT,16005.0,626.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039112777257107156,0.001777069639367561,6.950612897495114e-05
80,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-16,158.0,AUT,16068.0,628.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039083893452825494,0.0017840646651270209,6.972819328477528e-05
81,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-16,50.0,AUT,16068.0,628.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.039083893452825494,0.0017840646651270209,6.972819328477528e-05
82,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily hospital occupancy,2020-05-17,149.0,AUT,16140.0,628.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03890954151177199,0.0017920589802806893,6.972819328477528e-05
83,Austria,2020-W20,367,46001,8858775.0,519.27044089053,0.7978087432881891,Daily ICU occupancy,2020-05-17,48.0,AUT,16140.0,628.0,59.26,9006400,45436.685999999994,0.9079999999999999,0.03890954151177199,0.0017920589802806893,6.972819328477528e-05
84,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-18,151.0,AUT,16154.0,629.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03893772440262474,0.001793613430449458,6.983922543968734e-05
85,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-18,45.0,AUT,16154.0,629.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03893772440262474,0.001793613430449458,6.983922543968734e-05
86,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-19,143.0,AUT,16179.0,629.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03887755732739972,0.0017963892343222597,6.983922543968734e-05
87,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-19,39.0,AUT,16179.0,629.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03887755732739972,0.0017963892343222597,6.983922543968734e-05
88,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-20,137.0,AUT,16257.0,632.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038875561296672204,0.0018050497424054006,7.017232190442352e-05
89,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-20,37.0,AUT,16257.0,632.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038875561296672204,0.0018050497424054006,7.017232190442352e-05
90,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-21,156.0,AUT,16275.0,633.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038894009216589864,0.0018070483211938178,7.028335405933558e-05
91,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-21,32.0,AUT,16275.0,633.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038894009216589864,0.0018070483211938178,7.028335405933558e-05
92,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-22,128.0,AUT,16332.0,633.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.0387582659808964,0.0018133771540238053,7.028335405933558e-05
93,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-22,31.0,AUT,16332.0,633.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.0387582659808964,0.0018133771540238053,7.028335405933558e-05
94,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-23,116.0,AUT,16361.0,635.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03881180856915836,0.0018165970865162552,7.050541836915971e-05
95,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-23,28.0,AUT,16361.0,635.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03881180856915836,0.0018165970865162552,7.050541836915971e-05
96,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily hospital occupancy,2020-05-24,108.0,AUT,16407.0,639.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038946791003839826,0.0018217045656422099,7.094954698880795e-05
97,Austria,2020-W21,285,39348,8858775.0,444.16976387818903,0.7243061909118629,Daily ICU occupancy,2020-05-24,29.0,AUT,16407.0,639.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.038946791003839826,0.0018217045656422099,7.094954698880795e-05
98,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily hospital occupancy,2020-05-25,108.0,AUT,16439.0,640.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03893180850416692,0.001825257594599396,7.106057914372001e-05
99,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily ICU occupancy,2020-05-25,31.0,AUT,16439.0,640.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03893180850416692,0.001825257594599396,7.106057914372001e-05
100,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily hospital occupancy,2020-05-26,95.0,AUT,16459.0,641.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.0389452579136035,0.0018274782376976372,7.117161129863209e-05
101,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily ICU occupancy,2020-05-26,32.0,AUT,16459.0,641.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.0389452579136035,0.0018274782376976372,7.117161129863209e-05
102,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily hospital occupancy,2020-05-27,84.0,AUT,16497.0,643.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03897678365763472,0.0018316974595842957,7.139367560845621e-05
103,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily ICU occupancy,2020-05-27,32.0,AUT,16497.0,643.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03897678365763472,0.0018316974595842957,7.139367560845621e-05
104,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily hospital occupancy,2020-05-28,77.0,AUT,16515.0,645.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03905540417801998,0.0018336960383727127,7.161573991828033e-05
105,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily ICU occupancy,2020-05-28,30.0,AUT,16515.0,645.0,55.56,9006400,45436.685999999994,0.9079999999999999,0.03905540417801998,0.0018336960383727127,7.161573991828033e-05
106,Austria,2020-W22,203,46677,8858775.0,526.901292785966,0.434903699895023,Daily hospital occupancy,2020-05-29,78.0,AUT,16543.0,668.0,50.0,9006400,45436.685999999994,0.9079999999999999,0.04037961675633198,0.0018368049387102504,7.416947948125777e-05
